,CGEN,CGEN,CGEN,CGEN,CGEN,CRSP,CRSP,CRSP,CRSP,CRSP,DOCU,DOCU,DOCU,DOCU,DOCU,EXAS,EXAS,EXAS,EXAS,EXAS,MSTR,MSTR,MSTR,MSTR,MSTR,NTLA,NTLA,NTLA,NTLA,NTLA,ROKU,ROKU,ROKU,ROKU,ROKU,SHOP,SHOP,SHOP,SHOP,SHOP,SPOT,SPOT,SPOT,SPOT,SPOT,SQ,SQ,SQ,SQ,SQ,TDOC,TDOC,TDOC,TDOC,TDOC,TER,TER,TER,TER,TER,TSLA,TSLA,TSLA,TSLA,TSLA,TTWO,TTWO,TTWO,TTWO,TTWO,TWLO,TWLO,TWLO,TWLO,TWLO,TWTR,TWTR,TWTR,TWTR,TWTR,Z,Z,Z,Z,Z
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04 00:00:00-04:00,3.9,4.0,3.75,3.9,117029,58.5,59.0,53.6,55.5,1032358,62.8,65.7,60.83,64.79,1701187,74.5,77.75,74.26,77.61,1377323,148.49,148.49,146.58,147.75,30948.0,31.23,31.33,29.58,30.74,399773.0,60.54,63.49,60.12,63.18,7553739,146.1,146.93,143.61,146.33,703211,190.0,190.31,185.6,187.53,1195382.0,88.74,91.64,87.76,91.25,12025531,77.55,79.3,77.2,79.1,844628,41.0,41.52,40.805,41.21,1318618.0,296.94,298.19,288.0,288.99,6422883,133.18,135.48,131.53,134.54,887025,82.27,87.91,81.0401,87.09,3170855,34.75,35.125,34.48,34.84,12200652,48.55,48.9,47.56,47.72,1177704
2018-09-05 00:00:00-04:00,3.8,3.95,3.8,3.95,115535,55.5,55.5,52.005,53.44,606929,64.69,65.87,62.55,63.1,2558758,79.08,80.35,74.26,75.8,1713741,147.31,147.31,142.5035,144.84,50145.0,30.7,30.868,28.291,30.05,577570.0,63.06,63.06,58.78,61.34,6755315,143.67,144.125,136.5,139.97,2039282,186.57,186.57,177.1,177.4,1902086.0,91.3,91.41,84.34,87.18,15622763,79.25,79.64,74.75,77.3,1049835,41.06,41.3,40.65,40.91,1832741.0,285.08,286.78,277.18,280.6987,5655214,134.3,134.45,127.57,128.9,1279247,86.71,86.9,79.68,81.71,3188495,34.65,34.7,32.51,32.73,32198973,47.82,48.27,46.91,47.67,1171127
2018-09-06 00:00:00-04:00,3.9,3.95,3.65,3.95,200494,53.17,53.72,49.58,49.84,558842,59.08,59.9,56.79,57.84,3794575,76.12,76.92,74.15,75.04,1039141,145.22,145.655,142.52,144.81,51395.0,30.12,30.12,27.0237,27.06,489983.0,61.33,63.73,60.58,63.6,4982142,139.71,140.455,132.35,134.12,1506795,178.17,178.17,171.47,175.47,1367728.0,87.83,89.7999,86.7,88.54,10590621,77.35,78.1156,74.5,76.45,809832,40.87,40.935,39.35,39.6,1959214.0,284.8,291.17,278.88,281.0095,5679908,129.795,130.78,127.81,130.35,946622,82.0,82.4899,78.92,80.49,1542808,32.86,32.95,30.62,30.82,33189835,47.68,47.98,43.87,44.62,2537771
2018-09-07 00:00:00-04:00,3.95,3.95,3.75,3.85,176952,50.0,51.73,49.36,50.12,431793,56.8,59.67,56.26,56.95,2016293,74.96,78.95,74.41,77.22,1384215,144.26,145.17,142.0,144.82,72584.0,27.0,27.95,26.53,27.23,374548.0,62.75,65.99,62.52,65.21,7005290,131.5,141.18,130.6,140.65,1711976,172.99,179.69,171.535,177.96,994619.0,87.66,91.5,86.55,89.96,9195207,76.0,79.15,75.45,77.05,705120,39.59,40.28,39.44,39.71,1734773.0,260.25,268.35,252.2548,263.24,16242828,129.43,132.19,128.68,130.55,1090825,80.0,84.83,79.71,82.33,1564083,30.31,31.39,29.82,30.49,28893185,44.58,46.115,44.52,44.93,1830479
2018-09-10 00:00:00-04:00,3.95,4.0,3.85,3.95,159873,50.66,50.85,47.5,49.67,1106214,58.0,58.24,53.64,53.93,2626250,77.51,78.0,75.58,75.99,812537,144.87,147.47,143.74,146.84,34466.0,27.42,28.349,26.34,26.99,684956.0,66.5,69.7,64.8,68.713,10925464,141.09,142.55,139.05,142.13,882254,179.53,183.19,174.23,182.48,962258.0,90.4,90.83,87.79,89.39,8757341,77.75,78.4,76.3,77.175,796018,40.25,40.25,39.29,39.45,1012332.0,273.26,286.03,271.0,285.46,11348654,131.6,131.66,128.77,129.16,1004028,82.57,84.6799,81.73,84.31,1312400,30.5,30.6,29.9531,30.54,15451664,45.0,46.2,44.6,46.12,1103775
2018-09-11 00:00:00-04:00,3.95,4.1,3.85,3.9,300223,49.31,52.16,48.32,51.82,707970,53.75,54.8,52.8301,53.97,1678600,76.19,76.8879,74.65,75.91,465160,146.38,148.06,145.66,148.06,27958.0,26.89,29.2,26.56,29.15,487650.0,69.3,71.47,68.63,70.98,7359807,141.5,148.03,140.391,147.73,1082494,180.01,184.31,177.83,182.54,1207008.0,88.9,92.919,88.7,92.28,10206135,77.15,78.65,76.75,78.15,1050751,39.21,39.28,38.51,38.55,1972387.0,279.31,282.0,273.55,279.43,6899938,130.5,134.93,128.52,133.93,1244623,83.81,87.22,83.511,85.29,1634258,30.44,31.44,30.35,30.895,14508749,46.05,47.37,45.94,47.13,824279
2018-09-12 00:00:00-04:00,3.9,3.95,3.75,3.8,87163,51.8,54.18,50.61,53.73,405233,53.02,57.56,53.02,57.2,2365109,74.0,75.98,74.0,75.44,558073,147.58,149.6,145.46,148.98,36918.0,29.12,30.44,28.9127,30.26,411827.0,71.0,71.9365,67.25,70.97,8081940,147.76,153.77,146.22,153.16,1348899,181.92,184.14,178.16,183.72,863759.0,92.29,92.4,88.4,90.44,10464697,78.2,78.85,74.65,76.95,895596,37.66,37.92,36.44,36.69,4763596.0,281.44,292.5,278.6463,290.56,7594078,133.86,134.47,131.14,133.46,729022,85.9,86.2116,81.5,85.01,1938802,30.61,30.83,29.25,29.75,25261640,47.1,47.6055,45.68,47.53,821393
2018-09-13 00:00:00-04:00,3.85,3.9,3.75,3.9,107251,54.05,55.4825,53.34,54.17,643118,57.25,57.49,55.06,55.39,1857265,75.76,77.42,75.41,76.77,728433,149.34,149.855,146.7,147.95,21846.0,30.29,31.4199,30.01,30.98,436938.0,70.0,72.175,69.95,70.6047,4945071,154.0,158.5,153.95,155.53,1032599,185.0,187.35,184.01,184.76,873654.0,91.16,92.39,89.43,90.21,7846632,77.15,78.5,77.0994,77.75,629765,37.11,38.0399,37.04,37.41,2243595.0,288.27,295.0,285.18,289.42,4758415,134.35,136.37,133.16,136.31,707167,85.22,86.8204,84.0,85.3,1710432,30.1,30.57,29.86,30.38,16361001,47.99,48.245,46.31,46.59,973523
2018-09-14 00:00:00-04:00,3.9,3.9,3.7654,3.9,115922,54.27,55.67,54.21,55.34,663700,55.29,55.3,53.43,53.77,5044004,76.63,78.24,76.13,76.28,583312,147.93,149.865,147.72,149.01,22921.0,30.89,32.0,30.7,31.05,396825.0,70.8,71.98,69.85,71.12,4193426,156.99,158.895,153.5634,154.77,1018987,185.0,185.53,180.11,180.62,940743.0,90.26,91.29,89.31,90.81,5965065,77.75,78.35,76.85,77.3,810687,37.68,38.1,37.18,37.55,1178370.0,288.74,297.3256,286.52,295.11,5120958,136.75,136.99,133.7125,134.11,702534,85.77,87.5,85.5801,87.28,1518723,30.45,30.77,30.06,30.12,12045694,46.9,48.03,46.23,46.55,1128913
2018-09-17 00:00:00-04:00,3.9,3.9,3.75,3.8,223899,55.31,56.13,49.81,50.323,955310,53.85,54.89,51.6,52.18,2297584,76.33,76.61,72.6,73.32,1201136,149.13,149.13,146.04,147.1,33159.0,31.44,31.6,29.55,29.85,532514.0,70.91,71.15,69.28,69.75,3042921,157.92,159.43,153.45,153.63,1362703,179.41,181.99,174.41,175.22,1117003.0,90.14,91.95,86.51,86.86,8414319,77.0,77.25,73.85,74.6,909017,37.49,37.79,37.12,37.22,900731.0,290.04,300.87,288.13,294.79,5176019,134.4,134.66,131.01,131.48,839271,87.01,87.2399,83.01,84.46,1951183,29.05,29.28,28.43,28.855,27714802,46.32,46.32,43.97,44.25,1988321
2018-09-18 00:00:00-04:00,3.8,3.9,3.75,3.825,190528,50.84,53.31,50.8,53.17,559513,52.23,53.4,51.65,53.12,1418372,73.36,73.6914,71.8105,72.76,1079155,147.4,151.225,146.64,149.9,43506.0,29.86,32.0,29.86,31.98,457724.0,69.9,74.25,69.54,72.07,6576983,154.5,164.2,154.5,162.28,1385138,175.62,179.43,175.34,175.49,986622.0,87.94,89.38,87.06,87.97,7624976,74.6,78.25,74.6,76.95,848249,37.36,37.67,37.21,37.48,1499639.0,296.3,302.64,275.5,284.93,12923352,131.08,134.54,130.69,132.66,796358,84.35,86.8,84.32,85.39,1633803,28.84,29.63,28.75,29.22,13372606,44.32,45.37,44.2,44.64,1461281
2018-09-19 00:00:00-04:00,3.85,3.95,3.75,3.8,209785,52.75,53.97,51.26,51.93,352681,52.77,53.1,51.5,51.73,1041850,72.67,74.74,72.04,74.12,806408,149.96,150.75,146.21,148.03,28322.0,32.11,32.7,31.74,31.99,504617.0,72.25,72.37,68.4001,70.62,5031979,164.0,166.5,161.515,164.6,1352472,175.33,176.48,168.96,171.06,2208167.0,88.3,88.56,83.33,84.82,10317180,76.75,77.8,74.4,75.4,750666,37.49,37.66,36.77,37.14,1366405.0,280.77,300.0,280.5,299.04,6156658,132.55,132.6,128.93,130.56,1007480,85.31,86.48,81.3,82.85,1539878,29.15,29.56,28.82,29.53,13652344,44.26,44.88,43.35,44.11,1066965
2018-09-20 00:00:00-04:00,3.98,4.0,3.85,3.95,91955,50.08,50.4718,47.5,48.97,1998476,52.32,52.69,51.12,52.21,1018091,74.18,76.42,74.18,75.01,690914,148.64,148.64,145.37,147.52,29042.0,32.64,32.95,31.0,31.51,614151.0,71.02,73.33,69.54,72.89,6149568,165.38,168.95,164.5,167.17,1096476,171.54,174.52,168.0001,172.55,1049429.0,85.98,87.32,84.82,86.52,7148335,75.7,76.1,73.7,75.45,934248,37.45,38.09,37.22,37.77,1614677.0,303.56,305.98,293.33,298.32,5573331,131.12,132.5,129.67,130.95,1103276,83.3,85.1599,81.18,84.82,1409963,29.7,30.02,29.24,29.86,13071811,44.62,44.89,43.5,44.67,1679144
2018-09-21 00:00:00-04:00,3.9,4.0,3.85,3.95,96648,47.0,47.2955,43.68,44.47,5073502,52.93,53.32,51.7824,52.54,1370672,75.01,76.86,74.76,76.29,932862,147.92,149.135,146.62,148.14,42604.0,31.455,31.455,26.74,26.78,2543340.0,73.48,73.799,72.0,72.52,4149903,166.7,168.16,160.61,161.52,1175791,175.41,176.48,173.1516,175.03,1023199.0,87.05,87.7399,85.16,85.31,5510679,75.8,78.45,75.6,78.1,1004095,37.8,38.39,37.66,38.2,2072729.0,297.7,300.58,295.37,299.01,3408179,132.08,134.18,131.04,132.06,1291410,85.31,86.2385,83.27,83.73,989437,29.86,29.95,28.49,28.5,25126159,45.42,45.5,42.54,42.8,2705887
2018-09-24 00:00:00-04:00,3.95,3.95,3.85,3.9,48722,44.52,45.44,44.0,45.28,756254,52.1,52.33,51.4,51.86,1271837,75.92,78.85,75.01,78.76,1040935,147.52,148.755,146.67,147.479,43302.0,27.07,27.69,26.36,27.09,1091410.0,71.68,73.17,70.29,73.09,3065745,159.56,165.33,157.4,162.15,709179,172.97,178.59,172.01,176.81,970581.0,83.9,87.13,81.53,86.05,6199213,78.45,81.05,77.6,78.5,1140307,38.06,38.59,37.85,38.45,1141440.0,298.48,302.9993,293.58,299.73,3638324,131.28,135.67,130.63,134.87,992098,82.35,84.39,80.77,83.33,879870,28.33,29.115,27.93,28.59,16955598,42.71,43.17,41.749,43.01,1648682
2018-09-25 00:00:00-04:00,3.85,3.9,3.8,3.85,58570,45.78,47.38,44.71,46.32,920234,52.16,53.71,51.62,53.38,1468401,78.96,81.22,78.02,80.61,1549220,147.83,148.49,146.42,146.63,35860.0,26.8,28.8,26.44,28.67,692295.0,73.1,73.85,71.65,73.06,3209005,163.37,165.14,159.0,161.14,1320091,178.89,183.09,178.15,179.91,985385.0,88.7,96.0,88.19,95.363,24317925,78.7,82.4,78.1,80.75,1568014,38.3,38.6,37.31,37.48,1443494.0,300.0,304.6,296.5,301.05,3401297,135.3,136.335,134.52,135.55,715833,83.87,87.97,83.68,87.71,2245336,28.75,29.24,28.44,29.11,13347927,43.19,44.56,42.91,43.75,1172176
2018-09-26 00:00:00-04:00,3.85,3.9,3.745,3.75,84035,46.6,47.0,45.3803,45.77,615078,53.51,54.02,52.44,52.51,1354112,80.63,81.21,78.32,79.14,693290,142.4,144.45,141.31,141.41,139973.0,28.84,29.01,28.29,28.48,398544.0,73.2,75.3,73.15,73.34,4780877,162.52,164.8,159.88,161.95,704557,181.76,184.26,181.66,181.94,688119.0,97.46,98.47,94.05,94.66,21868348,81.15,81.4,78.4,78.55,905602,37.36,37.69,37.0,37.05,1253451.0,301.65,313.89,301.1093,309.5664,5964409,136.22,137.23,134.34,134.53,848230,88.09,88.88,84.55,84.8,1553430,29.2,29.45,28.8,29.02,10915274,43.86,44.81,42.24,42.48,1911765
2018-09-27 00:00:00-04:00,3.75,3.8,3.75,3.8,31567,45.82,46.93,45.37,46.49,570224,52.64,53.75,52.25,52.76,1614055,79.12,80.68,75.56,76.7,1626290,141.68,142.915,140.21,140.54,43011.0,28.08,29.21,28.041,28.78,313183.0,73.75,75.1,73.54,74.74,2141303,162.26,164.71,162.02,164.44,461195,182.84,185.92,182.51,184.3,785373.0,94.91,99.13,94.77,97.95,16751553,78.6,83.75,78.6,82.5,1438513,37.22,37.465,37.01,37.14,949281.0,312.9,314.96,306.91,307.46,3303572,134.87,137.61,134.66,137.07,899593,85.01,86.86,84.8,85.73,850745,29.06,29.69,28.88,29.42,13469057,42.53,43.255,42.5,43.21,847717
2018-09-28 00:00:00-04:00,3.7835,3.85,3.75,3.85,51784,45.32,46.24,44.1,44.3342,855889,52.77,53.03,52.1,52.57,1084905,76.2,79.71,76.2,78.86,890488,140.44,141.355,139.16,140.39,41782.0,28.74,29.3,28.48,28.62,389355.0,74.54,75.7,72.68,73.0,4205582,164.19,167.79,163.06,164.45,596089,183.06,183.44,180.22,180.84,952979.0,97.36,100.39,97.07,99.0,13351279,82.6,86.65,82.6,86.4,1609773,36.96,37.211,36.64,36.97,2830567.0,270.26,278.0,260.555,264.72,25167046,137.07,139.6,136.43,137.98,956801,85.5,87.87,85.5,86.26,1241112,29.29,29.29,28.41,28.47,19398376,43.06,44.29,42.76,44.26,1203410
2018-10-01 00:00:00-04:00,3.85,3.89,3.47,3.63,277668,44.5,44.6,42.15,42.41,900879,52.98,53.0,48.56,48.84,3704189,78.96,79.93,78.345,79.17,510531,141.23,141.96,136.24,136.48,53027.0,28.03,28.34,27.0441,27.13,467772.0,74.82,77.569,74.6,76.49,7120584,166.44,166.86,162.51,163.39,663288,182.62,184.95,179.31,180.41,828322.0,100.8,101.15,96.6,97.27,10730558,86.78,89.0462,83.4,83.73,1536396,37.45,37.66,36.7,36.9,1589216.0,305.49,311.44,301.05,310.3446,15258287,138.12,139.909,135.55,137.37,1052186,87.0,87.55,83.1977,83.75,1714933,28.51,28.7,28.0,28.3,18187345,44.33,44.56,42.1,42.29,2039157
2018-10-02 00:00:00-04:00,3.48,3.6,3.48,3.51,200569,42.1,42.99,39.19,39.78,1594341,49.19,49.2429,45.04,46.41,4767964,79.19,79.2853,75.64,77.81,963507,136.5,136.5,131.78,132.73,38966.0,27.0,27.09,25.32,25.76,915481.0,75.02,76.83,71.49,71.62,7472598,162.46,164.0,155.97,156.61,1329264,179.39,181.0,178.07,178.97,684982.0,97.66,100.4164,97.25,97.8323,9990574,83.95,85.4,79.28,80.37,1718441,36.7,37.34,36.7,36.92,1316960.0,314.0,316.84,299.15,300.9,8518600,138.0,138.0,133.75,134.36,1154282,83.0,83.63,78.59,79.58,2442967,28.14,28.62,27.91,28.19,14692949,42.07,42.6,41.985,42.25,1032167
2018-10-03 00:00:00-04:00,3.53,3.63,3.42,3.63,187043,39.94,40.33,38.23,38.93,1247894,46.48,47.735,45.3,47.11,2622425,78.58,80.46,76.73,76.83,1406318,132.88,134.72,132.0099,133.43,46032.0,25.9143,26.14,25.27,25.98,740263.0,72.67,72.95,70.2,72.57,6907681,157.51,162.36,157.19,160.28,745188,179.26,180.66,173.534,176.92,1450543.0,98.6,98.7,95.69,96.94,8342851,80.5,81.22,78.0925,79.9,1516537,36.73,36.98,35.81,36.58,2133204.0,303.33,304.6,291.57,295.03,6300641,135.0,136.27,133.91,136.11,1113397,80.35,81.82,79.63,80.93,1355069,28.38,29.12,28.25,29.01,16234698,42.25,42.61,40.81,42.61,1749165
2018-10-04 00:00:00-04:00,3.6,3.6,3.45,3.45,129101,38.97,39.37,37.05,37.56,872329,46.9,47.5499,44.9,45.77,1409156,76.5,76.6721,72.01,72.45,1937325,133.51,133.51,129.925,131.7,78146.0,25.55,25.64,23.9362,24.4,1038652.0,71.77,72.045,66.15,66.82,10707950,159.48,160.199,147.8,148.77,1589843,174.78,175.6,167.31,168.57,1664376.0,96.99,97.06,92.3,94.48,11594294,79.31,80.91,77.14,78.08,1268522,36.3,36.31,35.61,35.93,2097468.0,293.95,294.0,277.67,281.84,7147210,135.18,135.7621,129.4701,131.88,1393706,80.16,80.495,76.0925,78.02,2089936,28.75,28.76,27.87,28.23,18786671,42.5,43.12,41.2496,42.61,1556682
2018-10-05 00:00:00-04:00,3.44,3.48,3.26,3.3,251730,37.43,40.27,37.06,38.56,873759,45.65,46.03,43.52,45.26,1458651,72.63,73.95,68.6,71.085,1678487,131.71,132.54,129.525,131.41,69435.0,24.34,25.175,23.51,24.34,734293.0,66.6,69.16,64.33,66.94,7769313,149.09,151.41,141.07,145.6,1352298,167.95,169.9,162.22,164.34,1949228.0,94.41,96.31,91.63,94.1001,10279129,78.09,79.379,73.2,75.83,1809263,35.99,36.25,34.8,34.94,1960746.0,274.61,274.88,260.0,261.99,13362410,132.26,133.8,128.6,130.59,992794,78.15,79.99,74.6,76.62,2112647,28.32,28.96,27.97,28.4,25397483,42.62,43.47,41.06,41.84,1700428
2018-10-08 00:00:00-04:00,3.31,3.36,3.16,3.36,137008,38.0259,38.4148,35.98,36.55,987638,44.63,45.0,42.25,43.23,1908965,70.5,70.63,67.26,68.4,1678524,130.94,132.305,128.78,130.86,138061.0,24.0,24.87,23.52,24.2,307734.0,65.8,66.8526,62.51,65.66,6382640,143.22,145.5317,138.09,140.49,1016486,162.31,165.9,156.73,163.46,1537495.0,92.4,92.64,83.55,86.05,27042308,74.39,75.31,70.02,70.99,2197504,34.29,34.93,33.66,34.52,1391666.0,264.26,267.7599,249.0,250.54,9900147,129.56,129.99,124.78,126.82,1265855,75.52,75.89,71.46,74.09,2579682,28.24,28.939,27.72,28.47,19913395,41.48,41.9,40.28,40.91,1227889
2018-10-09 00:00:00-04:00,3.33,3.5,3.32,3.43,81259,36.34,37.95,36.09,36.88,800423,42.98,45.0,41.33,41.46,1761847,69.69,71.89,68.8,70.02,1454302,130.3,132.18,128.64,130.78,62663.0,23.96,24.55,23.25,23.54,494670.0,64.34,66.369,63.54,64.48,4291363,140.25,143.18,138.755,140.24,889913,161.58,165.33,160.36,161.49,1038094.0,83.69,87.66,83.0,86.127,14651197,70.23,72.44,67.64,69.25,2252351,34.44,34.57,33.83,34.0,2144067.0,255.25,266.77,253.3,262.81,9143892,126.73,130.0,124.38,127.94,1186621,74.69,76.85,73.817,74.31,1624945,28.7,29.565,28.34,29.28,20414605,40.7,41.185,39.31,39.46,1812270
2018-10-10 00:00:00-04:00,3.43,3.465,3.24,3.24,83928,37.8,38.14,36.3,36.64,1235936,42.03,42.03,38.28,40.62,3294229,69.43,69.78,67.3,67.36,1566041,130.33,130.33,126.25,126.84,83112.0,23.39,23.65,22.28,22.31,471124.0,63.97,63.97,56.35,56.49,12295381,139.64,139.9513,128.01,130.08,2214374,160.64,160.64,149.05,149.48,2665586.0,86.74,86.9,76.9,77.445,25567368,69.55,69.96,63.1,63.44,3667266,33.23,34.02,32.41,32.45,4035292.0,264.61,265.51,247.77,256.89,9657608,129.99,130.25,121.1,122.3,1995863,73.65,74.21,67.6956,68.06,2940410,29.12,29.12,26.7614,26.8,37622386,39.16,39.21,37.35,38.37,3116520
2018-10-11 00:00:00-04:00,3.96,4.0,3.25,3.5,3345357,40.77,41.5,36.65,36.95,2660617,39.82,41.65,39.3418,40.25,2316932,66.92,69.07,65.64,66.41,1140960,126.17,129.66,126.09,126.8,125705.0,22.38,23.13,21.81,22.51,768500.0,55.55,58.7,54.8,56.08,7994187,126.69,133.98,126.68,128.38,1758774,147.2,153.58,146.5,152.41,2491548.0,72.36,74.38,65.0,69.0207,55890408,62.6,66.34,62.02,62.44,2582454,32.48,33.69,32.48,32.65,2965965.0,257.53,262.25,249.03,252.33,6000952,122.45,124.91,120.8,122.27,1902289,67.35,72.99,67.08,69.46,3784250,26.3505,27.58,26.19,27.0,29437725,38.0,39.59,37.86,38.16,2109042
2018-10-12 00:00:00-04:00,3.52,3.54,3.3,3.35,494348,38.0,39.78,37.14,37.7,1448685,42.09,45.0,41.71,44.64,2913602,68.51,69.24,66.28,67.22,1256592,128.41,129.565,126.075,127.41,82724.0,22.85,23.99,22.5,23.24,382273.0,59.42,62.12,58.58,60.4,12634149,135.16,136.97,130.25,135.201,1706517,157.6,161.86,155.44,158.49,2438332.0,76.25,76.38,71.52,73.97,33531849,65.76,67.5,64.5,65.92,1959463,33.54,33.84,32.56,33.26,2000344.0,260.98,261.99,252.01,259.15,5270938,126.73,130.8997,125.86,129.04,1934888,76.02,76.5,72.37,75.0,3035024,28.09,28.17,27.26,27.995,24166290,39.27,39.52,37.97,38.53,1980998
2018-10-15 00:00:00-04:00,3.4,3.6,3.35,3.55,320622,37.77,38.03,34.6912,35.9,1204529,44.44,45.16,42.64,43.81,950294,66.93,67.6802,64.37,65.73,1496891,126.96,129.44,126.75,128.09,103212.0,22.88,22.99,22.2,22.33,339476.0,60.2,62.4,59.34,61.69,6346436,134.99,137.0,132.09,135.77,994706,160.4,162.6,157.41,159.25,1155032.0,74.56,75.9,72.75,73.76,19713391,67.65,68.21,65.205,66.37,1551957,33.07,33.77,33.05,33.26,2013012.0,259.06,263.28,254.5367,259.56,4827381,128.27,129.43,124.48,127.77,925163,74.63,77.14,73.0,76.12,1945163,27.85,29.05,27.59,28.61,18025298,38.56,39.122,38.0,38.99,1035076
2018-10-16 00:00:00-04:00,3.56,3.7,3.45,3.6,458316,35.93,39.92,35.85,39.56,1185357,44.75,48.01,44.52,47.72,2112671,66.62,67.94,65.32,67.44,1534248,128.96,131.96,128.92,130.97,121383.0,22.45,24.65,22.22,24.53,607229.0,62.51,63.92,60.21,63.65,6650251,138.68,146.07,138.41,145.8,1160994,160.86,165.49,156.73,164.58,1373569.0,76.5,79.1,73.86,78.76,19148550,67.06,71.7,66.6,70.86,1720664,33.7,34.63,33.45,34.59,1837953.0,265.7,277.375,262.24,276.54,6957925,129.28,132.36,129.25,132.02,1362461,70.95,76.24,66.74,75.94,18681635,29.1,29.89,28.84,29.87,15765116,39.24,41.74,39.02,41.31,1864071
2018-10-17 00:00:00-04:00,3.4981,3.73,3.4,3.66,286460,39.5,39.79,37.91,39.73,589265,48.0,48.148,46.5,47.55,1315053,67.08,67.55,65.225,66.03,1177766,130.81,131.695,129.6,130.39,57554.0,24.58,24.67,23.56,24.48,356478.0,65.3,65.3,60.25,60.85,8453776,146.0,146.5,133.87,137.38,2611941,168.09,168.1,157.45,159.28,1619778.0,79.9,80.32,75.91,78.05,14466200,70.87,71.94,68.8504,69.93,1084776,35.29,35.72,34.08,34.14,2046121.0,282.4,282.7,265.8032,271.8,6442088,132.75,133.66,130.4,132.08,742244,75.92,76.58,71.32,74.01,5014029,29.94,30.14,28.96,29.55,17221892,41.48,41.8,40.29,41.48,1101025
2018-10-18 00:00:00-04:00,3.67,3.83,3.6,3.8,279508,39.66,39.66,36.64,37.25,567015,47.03,48.3,45.55,46.19,1203682,65.93,66.07,62.58,63.48,1832584,130.36,130.425,127.685,128.01,35054.0,24.2851,24.3,22.85,23.19,266179.0,60.32,60.74,56.53,57.0,6468254,136.78,140.14,133.56,134.72,1274900,157.46,158.3,149.83,152.36,1939401.0,76.19,77.57,73.6,74.97,13147470,70.0,71.84,67.76,68.22,982516,32.59,33.25,32.0,32.79,2596876.0,269.29,271.0,263.0,263.95,3977473,131.18,131.18,124.85,126.87,1830391,72.61,73.51,69.81,71.72,3201024,29.4,30.24,28.975,29.28,22256232,41.27,41.94,39.71,40.16,2383159
2018-10-19 00:00:00-04:00,3.79,3.79,3.61,3.6497,119991,37.41,38.35,35.68,36.04,558151,46.3,46.5,41.6,41.97,2388487,64.11,65.2,61.52,61.64,1288263,128.38,129.05,125.5801,126.31,79440.0,23.37,23.7325,22.01,22.19,323717.0,59.34,59.45,53.81,54.1,7852558,135.68,137.3813,126.2,127.06,1894528,154.08,156.31,148.2103,148.91,1736960.0,77.48,78.7,74.01,74.08,15066741,68.77,70.5,66.52,67.1,617824,32.84,33.23,32.51,32.77,2458607.0,267.39,269.66,253.5,260.04,7016215,127.82,128.9,122.0341,122.45,1507975,72.61,73.71,66.33,66.43,4115079,29.33,29.79,28.68,28.81,18136978,40.7,41.01,38.84,39.25,1005740
2018-10-22 00:00:00-04:00,3.64,3.7,3.4,3.45,115023,36.4,36.5954,34.3215,35.43,625994,42.72,43.7,41.8008,42.44,1112106,61.58,63.28,60.14,62.25,1221640,126.86,128.985,126.86,127.71,35824.0,22.34,22.38,20.67,21.96,369759.0,54.53,56.16,53.17,53.89,6331531,128.39,135.59,125.643,134.39,2064802,149.5,151.865,146.53,148.54,1207087.0,74.8,76.3499,72.28,75.72,14141660,67.17,69.76,66.45,69.19,966907,33.0,33.12,32.08,32.29,2098797.0,260.68,261.86,252.59,260.94,3968574,122.69,123.06,120.02,120.5,1615937,67.76,69.88,65.6542,69.22,2848276,29.05,29.28,28.31,29.18,14933645,39.14,40.35,39.11,40.01,775471
2018-10-23 00:00:00-04:00,3.4,3.43,3.3,3.35,114883,34.2,35.9449,33.37,35.01,1076924,41.33,42.28,40.7099,41.41,1806358,60.96,64.36,59.77,63.05,1493079,126.19,127.71,123.77,126.83,41385.0,21.01,22.36,20.6,21.51,617767.0,51.45,54.2891,49.32,54.15,7948620,128.24,133.2,126.71,132.16,2097329,143.7,153.62,140.32,153.27,1939753.0,72.79,74.42,71.55,74.15,15006571,67.12,68.48,65.44,67.18,1438904,31.32,32.59,30.81,32.2,3184047.0,263.87,297.93,262.1,294.26,13890784,117.77,119.43,115.8,118.77,1749895,66.99,70.0,66.756,69.66,2476386,28.48,29.02,28.07,28.78,19176823,39.2,40.91,37.81,40.59,1122589
